0,224,31,8
2735,223,35,9
2679,222,36,12
2663,225,35,10
2675,229,35,5
2671,227,33,5
2663,223,29,9
2679,222,34,12
2667,217,31,16
2719,217,33,11
2671,223,33,10
2667,223,34,7
2675,218,30,9
2671,225,31,11
2667,225,35,11
2675,225,33,8
2667,220,31,11
2671,227,33,6
2671,226,35,7
2663,227,34,4
2663,222,31,12
2659,229,31,10
2671,221,33,7
2667,223,29,2
2675,230,29,4
2663,222,33,5
2659,222,30,7
2671,219,31,9
2671,221,33,5
2667,225,33,8
2671,222,34,6
2663,224,34,6
2671,223,38,5
2675,225,33,5
2663,221,34,4
2663,228,33,8
2667,228,28,8
2667,220,27,9
2675,231,32,7
2663,220,35,7
2671,223,33,10
2663,225,33,9
2671,224,32,11
2675,224,32,13
2715,216,31,12
2679,224,33,11
2659,216,35,12
2671,224,31,7
2663,216,28,14
2715,228,40,11
2679,228,31,11
2663,218,35,18
2715,222,33,13
2719,223,33,12
2667,224,35,11
2675,227,33,8
2675,222,35,9
2671,225,33,12
2679,230,34,7
2663,226,29,8
2671,223,30,9
2675,231,30,7
2667,223,36,9
2679,217,40,13
2727,230,31,9
2667,222,32,8
2675,218,30,15
2711,222,27,16
2723,224,29,13
2719,221,32,12
2663,225,30,11
2683,220,31,12
2663,221,34,11
2663,232,35,8
2671,222,32,11
2663,222,40,11
2675,227,36,9
2663,227,34,8
2667,226,37,9
2667,223,34,9
2667,224,33,11
2671,223,31,8
2671,221,34,10
2667,221,32,9
2667,224,31,9
2659,221,33,7
2683,226,33,8
2663,220,33,8
2659,224,26,11
2671,220,34,18
2711,219,30,16
2719,219,31,14
2719,231,34,6
2663,221,33,10
2679,224,35,8
2667,225,33,11
2663,222,36,10
2667,224,34,9
2659,224,32,11
2679,218,31,14
2719,219,37,11
2663,217,36,15
2719,231,34,6
2667,221,27,11
2671,224,31,15
2731,217,37,13
2715,228,32,10
2675,222,34,10
2671,222,33,12
2663,220,32,12
2667,224,33,12
2659,224,32,8
2671,220,34,10
2671,226,32,7
2663,229,33,8
2671,227,40,8
2659,224,29,7
2671,223,39,3
2671,231,30,14
2711,221,33,8
2675,221,32,13
2711,223,33,7
2675,224,32,10
2667,223,32,7
2663,224,29,6
2679,229,27,7
2663,226,29,8
2663,226,29,8
2675,221,32,8
2663,230,37,1
2691,232,34,4
2671,228,28,4
2663,227,30,6
2675,222,34,5
2667,224,35,0
2691,223,32,3
2667,230,33,2
2671,230,30,3
2675,223,31,9
2659,228,34,5
2675,230,30,2
2683,228,29,4
2663,228,30,4
2671,230,32,2
2667,232,36,-2
2683,214,33,7
2671,228,37,9
2663,218,29,8
2663,229,31,8
2667,224,32,8
2671,222,30,8
2663,226,31,8
2659,222,31,11
2671,221,31,11
2667,228,33,8
2667,222,30,9
2671,227,33,14
2715,225,30,14
2727,225,33,15
2727,227,29,12
2663,220,35,10
2671,225,31,12
2659,220,35,13
2723,220,35,13
2727,220,33,17
2711,221,34,20
2727,219,36,18
2719,221,36,15
2719,219,38,16
2731,218,31,10
2671,224,41,9
2659,233,34,9
2671,220,33,6
2663,225,34,3
2671,228,33,4
2671,224,33,5
2663,224,34,4
2671,227,33,5
2663,229,33,2
2679,227,31,1
2683,224,32,7
2671,229,27,3
2675,225,27,7
2663,225,33,5
2675,218,28,-3
2687,230,30,3
2667,223,22,1
2687,219,31,5
2663,224,26,9
2667,223,28,5
2671,225,30,6
2667,228,32,5
2679,222,29,4
2663,229,30,8
2667,227,28,7
2671,225,32,10
2659,222,26,12
2679,225,23,13
2723,227,24,7
