0,34,11,227
2728,38,12,226
2672,39,15,225
2656,38,13,228
2668,38,8,232
2664,36,8,230
2656,32,12,226
2672,37,15,225
2660,34,19,220
2712,36,14,220
2664,36,13,226
2660,37,10,226
2668,33,12,221
2664,34,14,228
2660,38,14,228
2668,36,11,228
2660,34,14,223
2664,36,9,230
2664,38,10,229
2656,37,7,230
2656,34,15,225
2652,34,13,232
2664,36,10,224
2660,32,5,226
2668,32,7,233
2656,36,8,225
2652,33,10,225
2664,34,12,222
2664,36,8,224
2660,36,11,228
2664,37,9,225
2656,37,9,227
2664,41,8,226
2668,36,8,228
2656,37,7,224
2656,36,11,231
2660,31,11,231
2660,30,12,223
2668,35,10,234
2656,38,10,223
2664,36,13,226
2656,36,12,228
2664,35,14,227
2668,35,16,227
2708,34,15,219
2672,36,14,227
2652,38,15,219
2664,34,10,227
2656,31,17,219
2708,43,14,231
2672,34,14,231
2656,38,21,221
2708,36,16,225
2712,36,15,226
2660,38,14,227
2668,36,11,230
2668,38,12,225
2664,36,15,228
2672,37,10,233
2656,32,11,229
2664,33,12,226
2668,33,10,234
2660,39,12,226
2672,43,16,220
2720,34,12,233
2660,35,11,225
2668,33,18,221
2704,30,19,225
2716,32,16,227
2712,35,15,224
2656,33,14,228
2676,34,15,223
2656,37,14,224
2656,38,11,235
2664,35,14,225
2656,43,14,225
2668,39,12,230
2656,37,11,230
2660,40,12,229
2660,37,12,226
2660,36,14,227
2664,34,11,226
2664,37,13,224
2660,35,12,224
2660,34,12,227
2652,36,10,224
2676,36,11,229
2656,36,11,223
2652,29,14,227
2664,37,21,223
2704,33,19,222
2712,34,17,222
2712,37,9,234
2656,36,13,224
2672,38,11,227
2660,36,14,228
2656,39,13,225
2660,37,12,227
2652,35,14,227
2672,34,17,221
2712,40,14,222
2656,39,18,220
2712,37,9,234
2660,30,14,224
2664,34,18,227
2724,40,16,220
2708,35,13,231
2668,37,13,225
2664,36,15,225
2656,35,15,223
2660,36,15,227
2652,35,11,227
2664,37,13,223
2664,35,10,229
2656,36,11,232
2664,43,11,230
2652,32,10,227
2664,42,6,226
2664,33,17,234
2704,36,11,224
2668,35,16,224
2704,36,10,226
2668,35,13,227
2660,35,10,226
2656,32,9,227
2672,30,10,232
2656,32,11,229
2656,32,11,229
2668,35,11,224
2656,40,4,233
2684,37,7,235
2664,31,7,231
2656,33,9,230
2668,37,8,225
2660,38,3,227
2684,35,6,226
2660,36,5,233
2664,33,6,233
2668,34,12,226
2652,37,8,231
2668,33,5,233
2676,32,7,231
2656,33,7,231
2664,35,5,233
2660,39,1,235
2676,36,10,217
2664,40,12,231
2656,32,11,221
2656,34,11,232
2660,35,11,227
2664,33,11,225
2656,34,11,229
2652,34,14,225
2664,34,14,224
2660,36,11,231
2660,33,12,225
2664,36,17,230
2708,33,17,228
2720,36,18,228
2720,32,15,230
2656,38,13,223
2664,34,15,228
2652,38,16,223
2716,38,16,223
2720,36,20,223
2704,37,23,224
2720,39,21,222
2712,39,18,224
2712,41,19,222
2724,34,13,221
2664,44,12,227
2652,37,12,236
2664,36,9,223
2656,37,6,228
2664,36,7,231
2664,36,8,227
2656,37,7,227
2664,36,8,230
2656,36,5,232
2672,34,4,230
2676,35,10,227
2664,30,6,232
2668,30,10,228
2656,36,8,228
2668,31,0,221
2680,33,6,233
2660,25,4,226
2680,34,8,222
2656,29,12,227
2660,31,8,226
2664,33,9,228
2660,35,8,231
2672,32,7,225
2656,33,11,232
2660,31,10,230
2664,35,13,228
2652,29,15,225
2672,26,16,228
2716,27,10,230
2652,34,10,224
2676,36,12,224
2656,27,14,222
2668,30,8,223
2664,29,9,225
2656,31,8,222
2668,32,10,228
2664,33,10,228
2664,34,11,226
2660,33,8,233
2652,32,10,229
2664,33,11,230
2656,30,10,228
2656,33,10,225
2664,36,11,221
2656,37,11,220
2668,40,5,236
2664,38,1,236
2676,40,6,228
2664,40,9,223
2664,37,16,223
2712,35,17,226
2716,36,16,226
2708,32,22,218
2712,38,18,227
2704,41,14,220
2664,44,18,225
2712,37,21,214
2708,37,14,224
2656,39,5,227
2676,42,4,234
2668,44,3,234
2668,42,6,233
2664,41,8,231
2656,37,11,237
2664,36,10,233
2656,35,11,234
2656,37,17,220
2708,35,12,223
2664,31,13,226
2668,44,11,223
2656,37,20,224
2724,33,15,220
2668,35,14,221
2656,37,14,222
2664,38,12,224
2652,35,16,221
2720,38,14,224
2668,38,12,226
2664,35,10,230
2664,37,9,230
2656,38,10,226
2664,32,13,227
2668,32,11,218
2656,34,19,219
2720,28,10,229
2660,35,12,221
2664,34,14,223
2668,36,15,221
2656,35,12,227
2680,36,14,229
2656,36,14,227
2664,35,12,228
2660,38,17,224
2708,36,22,226
2716,39,20,219
2712,36,16,222
2708,43,12,223
2672,40,18,222
2716,39,14,221
2656,38,11,223
2664,37,9,223
2656,38,10,228
2668,37,8,223
2668,37,10,220
2652,41,7,229
2664,38,5,227
2664,37,8,227
2660,39,12,226
2668,46,4,234
2672,37,-2,243
2668,39,5,231
2668,35,0,239
2672,41,1,229
2684,36,5,231
2668,37,2,230
2684,32,5,229
2680,32,7,232
2656,31,6,234
2668,34,6,233
2660,36,8,228
2668,35,10,227
2660,32,10,229
2656,37,10,225
2664,40,17,220
2712,28,8,232
2664,30,11,223
2656,34,10,227
2652,34,11,225
2664,34,9,227
2656,35,12,225
2664,37,4,232
2672,37,7,232
2660,34,5,229
2672,36,5,231
2672,32,4,239
2668,36,2,234
2680,35,2,233
2668,32,8,231
2672,34,12,226
2660,32,6,232
2664,37,6,226
2668,36,5,227
2672,32,10,230
2672,32,10,225
2668,34,11,227
2660,33,10,226
2660,31,9,227
2652,30,10,225
2664,35,11,225
2664,40,13,224
2656,31,12,230
2664,35,13,228
2656,30,8,230
2668,32,11,236
2656,32,11,237
2660,34,9,235
2660,35,7,232
2660,35,5,234
2676,32,7,230
2668,32,5,227
2664,31,7,220
2660,28,8,228
2656,30,8,223
2664,22,12,221
2664,30,11,225
2660,39,5,231
2672,29,4,236
2668,31,8,231
2664,30,14,226
2664,31,9,233
2656,30,11,231
2668,28,10,227
2656,27,16,222
2716,32,12,227
2660,32,17,221
2712,26,18,229
2720,33,20,223
2716,32,9,220
2652,28,12,225
2664,25,15,220
2660,34,24,208
2712,31,21,222
2720,32,21,222
2712,35,18,219
2708,34,14,220
2672,32,13,216
2656,32,15,213
2672,36,6,224
2656,36,8,229
2660,38,15,225
2664,39,10,231
2652,35,15,226
2668,29,14,228
2656,33,21,223
2716,38,14,230
2664,34,13,228
2656,33,13,224
2668,32,12,222
2668,34,9,227
2656,32,9,229
2668,32,10,233
2656,28,11,230
2672,33,13,222
2660,40,5,232
2664,40,11,232
