0,7,223,30
2733,8,222,34
2677,11,221,35
2661,9,224,34
2673,4,228,34
2669,4,226,32
2661,8,222,28
2677,11,221,33
2665,15,216,30
2717,10,216,32
2669,9,222,32
2665,6,222,33
2673,8,217,29
2669,10,224,30
2665,10,224,34
2673,7,224,32
2665,10,219,30
2669,5,226,32
2669,6,225,34
2661,3,226,33
2661,11,221,30
2657,9,228,30
2669,6,220,32
2665,1,222,28
2673,3,229,28
2661,4,221,32
2657,6,221,29
2669,8,218,30
2669,4,220,32
2665,7,224,32
2669,5,221,33
2661,5,223,33
2669,4,222,37
2673,4,224,32
2661,3,220,33
2661,7,227,32
2665,7,227,27
2665,8,219,26
2673,6,230,31
2661,6,219,34
2669,9,222,32
2661,8,224,32
2669,10,223,31
2673,12,223,31
2713,11,215,30
2677,10,223,32
2657,11,215,34
2669,6,223,30
2661,13,215,27
2713,10,227,39
2677,10,227,30
2661,17,217,34
2713,12,221,32
2717,11,222,32
2665,10,223,34
2673,7,226,32
2673,8,221,34
2669,11,224,32
2677,6,229,33
2661,7,225,28
2669,8,222,29
2673,6,230,29
2665,8,222,35
2677,12,216,39
2725,8,229,30
2665,7,221,31
2673,14,217,29
2709,15,221,26
2721,12,223,28
2717,11,220,31
2661,10,224,29
2681,11,219,30
2661,10,220,33
2661,7,231,34
2669,10,221,31
2661,10,221,39
2673,8,226,35
2661,7,226,33
2665,8,225,36
2665,8,222,33
2665,10,223,32
2669,7,222,30
2669,9,220,33
2665,8,220,31
2665,8,223,30
2657,6,220,32
2681,7,225,32
2661,7,219,32
2657,10,223,25
2669,17,219,33
2709,15,218,29
2717,13,218,30
2717,5,230,33
2661,9,220,32
2677,7,223,34
2665,10,224,32
2661,9,221,35
2665,8,223,33
2657,10,223,31
2677,13,217,30
2717,10,218,36
2661,14,216,35
2717,5,230,33
2665,10,220,26
2669,14,223,30
2729,12,216,36
2713,9,227,31
2673,9,221,33
2669,11,221,32
2661,11,219,31
2665,11,223,32
2657,7,223,31
2669,9,219,33
2669,6,225,31
2661,7,228,32
2669,7,226,39
2657,6,223,28
2669,2,222,38
2669,13,230,29
2709,7,220,32
2673,12,220,31
2709,6,222,32
2673,9,223,31
2665,6,222,31
2661,5,223,28
2677,6,228,26
2661,7,225,28
2661,7,225,28
2673,7,220,31
2661,0,229,36
2689,3,231,33
2669,3,227,27
2661,5,226,29
2673,4,221,33
2665,-1,223,34
2689,2,222,31
2665,1,229,32
2669,2,229,29
2673,8,222,30
2657,4,227,33
2673,1,229,29
2681,3,227,28
2661,3,227,29
2669,1,229,31
2665,-3,231,35
2681,6,213,32
2669,8,227,36
2661,7,217,28
2661,7,228,30
2665,7,223,31
2669,7,221,29
2661,7,225,30
2657,10,221,30
2669,10,220,30
2665,7,227,32
2665,8,221,29
2669,13,226,32
2713,13,224,29
2725,14,224,32
2725,11,226,28
2661,9,219,34
2669,11,224,30
2657,12,219,34
2721,12,219,34
2725,16,219,32
2709,19,220,33
2725,17,218,35
2717,14,220,35
2717,15,218,37
2729,9,217,30
2669,8,223,40
2657,8,232,33
2669,5,219,32
2661,2,224,33
2669,3,227,32
2669,4,223,32
2661,3,223,33
2669,4,226,32
2661,1,228,32
2677,0,226,30
2681,6,223,31
2669,2,228,26
2673,6,224,26
2661,4,224,32
2673,-4,217,27
2685,2,229,29
2665,0,222,21
2685,4,218,30
2661,8,223,25
2665,4,222,27
2669,5,224,29
2665,4,227,31
2677,3,221,28
2661,7,228,29
2665,6,226,27
2669,9,224,31
2657,11,221,25
2677,12,224,22
2721,6,226,23
2657,6,220,30
2681,8,220,32
2661,10,218,23
2673,4,219,26
2669,5,221,25
2661,4,218,27
2673,6,224,28
2669,6,224,29
2669,7,222,30
2665,4,229,29
2657,6,225,28
2669,7,226,29
2661,6,224,26
2661,6,221,29
