0,221,28,5
2662,222,32,7
2662,220,26,6
2718,214,30,8
2674,215,27,6
2674,222,30,5
2670,223,32,4
2658,226,28,7
2674,227,26,1
2670,216,28,6
2670,219,31,3
2674,222,30,2
2666,225,25,5
2662,217,32,4
2670,221,29,8
2678,221,30,8
2662,213,25,11
2662,215,32,15
2666,221,32,8
2670,222,30,9
2670,220,27,6
2678,214,37,10
2674,215,27,12
2718,218,29,9
2662,218,31,8
2662,219,37,8
2666,223,34,6
2670,220,28,5
2666,221,28,6
2662,217,30,5
2710,216,27,13
2662,218,30,7
2662,219,33,7
2678,215,28,11
2718,228,31,3
2730,214,34,10
2670,219,30,9
2658,221,29,5
2662,226,30,5
2670,220,36,0
2674,218,29,10
2666,220,29,4
2662,223,26,5
2662,227,34,-2
2662,224,27,3
2690,220,29,0
2674,220,28,6
2682,225,26,1
2666,229,33,-5
2662,215,26,5
2670,219,27,5
2670,218,28,8
2670,224,30,11
2726,224,26,9
2658,217,32,10
2710,218,31,17
2718,216,35,13
2658,230,31,6
2670,225,30,1
2670,224,30,2
2682,221,29,4
2662,222,30,2
2666,220,19,-2
2666,220,25,2
2678,219,26,1
2670,222,29,7
2722,224,21,4
2662,216,21,8
2662,216,25,2
2670,220,28,5
2670,224,27,5
2670,215,30,5
2670,230,32,-5
2670,217,31,10
2714,212,26,16
2670,219,38,12
2662,221,33,-1
2674,227,36,0
2670,227,30,4
2714,217,29,6
2662,218,31,14
2662,216,31,8
2726,218,32,8
2670,224,31,3
2674,212,26,5
2666,215,29,6
2662,221,29,6
2670,222,29,6
2722,213,33,14
2678,216,34,12
2670,217,31,3
2674,214,31,4
2670,221,31,2
2678,237,31,-8
2678,223,35,-5
2690,223,26,-1
2674,227,28,0
2666,223,26,4
2718,226,22,2
2658,219,28,5
2670,226,31,-2
2678,225,30,-1
2686,227,29,-4
2666,226,26,0
2678,224,26,4
2666,220,27,4
2670,219,29,5
2670,222,29,7
2662,231,26,5
2666,228,29,-1
2670,214,25,1
2670,215,16,6
2678,230,23,-2
2670,227,25,3
2662,216,21,10
2718,223,20,12
2658,219,22,6
2718,216,25,15
2714,214,28,8
2678,218,30,0
2670,225,33,4
2662,217,27,15
2662,218,27,7
2662,223,26,3
2678,216,27,7
2662,227,32,5
2682,224,31,-3
2662,222,28,0
2662,215,29,5
2670,225,28,3
2674,228,39,5
2670,216,35,3
2662,221,37,1
2662,223,34,0
2678,221,38,-3
2682,219,30,1
2682,223,28,-5
2678,225,32,-9
2678,215,25,-1
2658,225,26,-4
2678,226,25,-3
2678,224,28,1
2670,229,28,2
