Date;Pression au niveau mer;Vitesse du vent moyen 10 mn;Température (°C);Humidité;Latitude;Longitude;Altitude;communes (name);department (name);department (code);region (name);mois_de_l_annee
2023-02-17T16:00:00+01:00;103070;2.6;15.1;51;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-17T19:00:00+01:00;103180;1.8;12.7;66;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-17T22:00:00+01:00;103240;1.8;10.2;82;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T01:00:00+01:00;103270;0.6;9.90000000000003;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T04:00:00+01:00;103170;0.9;9.90000000000003;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T07:00:00+01:00;103130;1.2;9.5;88;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T10:00:00+01:00;103140;1.2;11.3;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T13:00:00+01:00;103050;1.6;14.4;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T16:00:00+01:00;102830;2.4;15.3;59;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T19:00:00+01:00;102840;1.7;11.8;68;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-18T22:00:00+01:00;102930;0.5;8;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T01:00:00+01:00;103000;1.2;6.20000000000005;89;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T04:00:00+01:00;102890;0.9;7.70000000000005;90;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T07:00:00+01:00;102880;2.3;7.40000000000003;89;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T10:00:00+01:00;103050;1.2;7.90000000000003;90;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T13:00:00+01:00;102990;4;11.8;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T16:00:00+01:00;102910;4.1;11.8;74;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T19:00:00+01:00;102990;4;10.7;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-19T22:00:00+01:00;103040;3.2;9.20000000000005;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T01:00:00+01:00;103110;2.6;5.5;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T04:00:00+01:00;103080;0;3.80000000000001;88;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T07:00:00+01:00;103050;0.8;2.90000000000003;92;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T10:00:00+01:00;103030;2.3;6.40000000000003;85;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T13:00:00+01:00;102870;1.8;10.8;69;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T16:00:00+01:00;102570;2.3;13.7;53;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T19:00:00+01:00;102550;0.8;10.9;63;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-20T22:00:00+01:00;102510;3.4;8.5;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T01:00:00+01:00;102460;1.4;4.40000000000003;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T04:00:00+01:00;102390;1.4;4.60000000000002;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T07:00:00+01:00;102330;3.1;3.90000000000003;88;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T10:00:00+01:00;102250;2.9;8.40000000000003;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T13:00:00+01:00;102000;4.6;12.9;67;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T16:00:00+01:00;101750;4;13.7;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T19:00:00+01:00;101750;3.5;12;66;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-21T22:00:00+01:00;101780;4.7;9.10000000000002;79;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T01:00:00+01:00;101730;3.6;8.80000000000001;80;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T04:00:00+01:00;101690;3.3;7.60000000000002;84;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T07:00:00+01:00;101690;2.3;6.90000000000003;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T10:00:00+01:00;101760;2.2;9.40000000000003;85;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T13:00:00+01:00;101680;2.4;10.9;84;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T16:00:00+01:00;101550;2.4;12.6;75;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T19:00:00+01:00;101570;4.7;10.7;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-22T22:00:00+01:00;101550;2.1;10.1;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T01:00:00+01:00;101500;1.2;9.60000000000002;89;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T04:00:00+01:00;101400;1.8;8.90000000000003;92;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T07:00:00+01:00;101380;2.6;7.20000000000005;96;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T10:00:00+01:00;101390;1.3;10.3;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T13:00:00+01:00;101300;1.4;12.8;74;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T16:00:00+01:00;101190;3;14.2;65;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T19:00:00+01:00;101220;2.1;12.8;70;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-23T22:00:00+01:00;101270;2.8;11.6;78;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T01:00:00+01:00;101220;2.5;10;88;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T04:00:00+01:00;101100;1.5;9.20000000000005;91;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T07:00:00+01:00;101060;2;8;92;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T10:00:00+01:00;100980;1.1;8.80000000000001;92;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T13:00:00+01:00;100730;2.7;15.1;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T16:00:00+01:00;100640;6.8;12.5;66;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T19:00:00+01:00;100780;2.3;9.60000000000002;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-24T22:00:00+01:00;100840;2.9;8.40000000000003;90;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T01:00:00+01:00;100920;1.1;7.80000000000001;94;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T04:00:00+01:00;100910;3.5;6.60000000000002;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T07:00:00+01:00;100850;3.9;5.20000000000005;85;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T10:00:00+01:00;100800;6;6.80000000000001;81;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T13:00:00+01:00;100680;8.3;9;69;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T16:00:00+01:00;100490;8.6;9.20000000000005;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T19:00:00+01:00;100680;7.4;6.40000000000003;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-25T22:00:00+01:00;100720;8.6;3.90000000000003;61;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T01:00:00+01:00;100690;6.4;3;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T04:00:00+01:00;100690;6.5;1.30000000000001;75;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T07:00:00+01:00;100720;9.6;0.200000000000045;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T10:00:00+01:00;100790;12.5;1.40000000000003;60;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T13:00:00+01:00;100760;14.8;4.5;42;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T16:00:00+01:00;100690;15.6;4;38;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T19:00:00+01:00;100820;13.7;1.90000000000003;52;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-26T22:00:00+01:00;100850;10.7;1.30000000000001;63;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T01:00:00+01:00;100920;8;1.70000000000005;56;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T04:00:00+01:00;101080;6.7;0.700000000000046;58;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T07:00:00+01:00;101330;2.3;-1;66;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T10:00:00+01:00;101600;3.4;1.5;59;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T13:00:00+01:00;101650;4.8;5.40000000000003;47;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T16:00:00+01:00;101580;7.1;7.10000000000002;45;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T19:00:00+01:00;101840;7.2;3.60000000000002;55;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-27T22:00:00+01:00;102010;2.2;0.5;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T01:00:00+01:00;102080;2;-1.29999999999995;71;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T04:00:00+01:00;102100;2.6;-1.39999999999998;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T07:00:00+01:00;102190;2.6;-1.69999999999999;71;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T10:00:00+01:00;102270;4.5;1.20000000000005;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T13:00:00+01:00;102240;4.3;3.20000000000005;55;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T16:00:00+01:00;102140;5.7;4.40000000000003;54;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T19:00:00+01:00;102260;6.3;2.90000000000003;60;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-02-28T22:00:00+01:00;102250;5.4;2.10000000000002;66;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;2
2023-03-01T01:00:00+01:00;102300;4;-0.099999999999966;74;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T04:00:00+01:00;102200;1.1;-2;80;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T07:00:00+01:00;102130;2.8;-1.69999999999999;81;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T10:00:00+01:00;102090;3.5;-0.5;75;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T13:00:00+01:00;101910;2.4;2.70000000000005;65;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T16:00:00+01:00;101780;2.1;4.10000000000002;61;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T19:00:00+01:00;101830;1.8;4.10000000000002;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-01T22:00:00+01:00;101800;3.6;3.60000000000002;67;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T01:00:00+01:00;101750;2;3.10000000000002;68;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T04:00:00+01:00;101740;1.6;2.10000000000002;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T07:00:00+01:00;101800;0.7;1.5;74;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T10:00:00+01:00;101890;1.7;4.30000000000001;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T13:00:00+01:00;101850;1.8;6.80000000000001;53;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T16:00:00+01:00;101720;1.8;8.70000000000005;48;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T19:00:00+01:00;101900;3.8;6.30000000000001;60;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-02T22:00:00+01:00;102070;3.8;3.40000000000003;71;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T01:00:00+01:00;102080;1.2;1.5;78;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T04:00:00+01:00;102110;1.7;-0.399999999999977;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T07:00:00+01:00;102140;0;-1.79999999999995;89;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T10:00:00+01:00;102210;2.4;2.40000000000003;77;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T13:00:00+01:00;102110;6.2;7.30000000000001;56;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T16:00:00+01:00;102070;4.9;7.10000000000002;57;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T19:00:00+01:00;102190;3.5;5.30000000000001;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-03T22:00:00+01:00;102260;0.8;5;70;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T01:00:00+01:00;102250;0.6;5.30000000000001;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T04:00:00+01:00;102200;0.7;4.80000000000001;76;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T07:00:00+01:00;102240;1.4;4;80;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T10:00:00+01:00;102360;3;5.30000000000001;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T13:00:00+01:00;102240;3.2;8.10000000000002;63;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T16:00:00+01:00;102010;5.4;11.1;49;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T19:00:00+01:00;102010;3.6;9.40000000000003;54;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-04T22:00:00+01:00;102070;5.9;6.20000000000005;56;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T01:00:00+01:00;102110;3.4;2.90000000000003;74;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T04:00:00+01:00;102100;4.1;0.200000000000045;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T07:00:00+01:00;102050;2.7;-1.19999999999999;86;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T10:00:00+01:00;101970;3.3;1.40000000000003;78;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T13:00:00+01:00;101740;4.1;5.60000000000002;63;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T16:00:00+01:00;101430;4.8;8;51;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T19:00:00+01:00;101350;2.2;6;60;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-05T22:00:00+01:00;101290;1.7;3;72;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T01:00:00+01:00;101210;0.8;0.300000000000011;79;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T04:00:00+01:00;101130;1;-1.29999999999995;84;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T07:00:00+01:00;101130;0.6;-2.39999999999998;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T10:00:00+01:00;101150;1.3;2.40000000000003;78;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T13:00:00+01:00;101030;2.3;8.10000000000002;51;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T16:00:00+01:00;100860;4.6;9.90000000000003;46;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T19:00:00+01:00;100990;5.7;6.20000000000005;55;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-06T22:00:00+01:00;101070;2.7;2.80000000000001;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T01:00:00+01:00;101020;1;2.70000000000005;67;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T04:00:00+01:00;100910;3.4;0.600000000000023;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T07:00:00+01:00;100790;3.3;-1.09999999999997;80;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T10:00:00+01:00;100710;0.8;3.40000000000003;67;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T13:00:00+01:00;100520;1.2;7.60000000000002;53;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T16:00:00+01:00;100560;3.1;6.20000000000005;81;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T19:00:00+01:00;100760;4;5.40000000000003;93;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-07T22:00:00+01:00;100890;3;4.80000000000001;88;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T01:00:00+01:00;100830;3.5;2.30000000000001;93;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T04:00:00+01:00;100630;4.2;2.80000000000001;93;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T07:00:00+01:00;100490;5.4;4.70000000000005;87;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T10:00:00+01:00;100490;7.5;8.20000000000005;70;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T13:00:00+01:00;100440;11.1;10.8;61;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T16:00:00+01:00;100360;7.8;11;71;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T19:00:00+01:00;100360;10.3;11.5;69;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-08T22:00:00+01:00;100470;7;10.3;83;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T01:00:00+01:00;100430;8.6;11.9;75;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T04:00:00+01:00;100610;5.2;11.3;70;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T07:00:00+01:00;100790;4.3;8.70000000000005;78;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T10:00:00+01:00;100880;4.8;13.1;60;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T13:00:00+01:00;100790;6.8;15.8;48;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T16:00:00+01:00;100570;2.7;15.7;53;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T19:00:00+01:00;100410;3.4;14.5;56;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-09T22:00:00+01:00;100530;7.9;12;80;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T01:00:00+01:00;100470;6.4;10.7;81;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T04:00:00+01:00;100110;5.9;11.7;73;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T07:00:00+01:00;100200;6.8;10;76;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T10:00:00+01:00;100500;3.2;11;62;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T13:00:00+01:00;100760;9;14.1;45;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T16:00:00+01:00;100860;9;14.3;36;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T19:00:00+01:00;101190;9;10.1;64;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
2023-03-10T22:00:00+01:00;101270;4;7;93;45.7265;5.077833;235;Colombier-Saugnieu;Rhône;69;Auvergne-Rhône-Alpes;3
